ID_Cliente,grupo_edad,region,nivel_ingresos,horas_conectado,clics_en_productos,uso_cupones,compra_realizada,total_compra
CL08205,18-25,Lima,bajo,1.2,2,3,0,0.0
CL08206,18-25,Lima,bajo,2.86,6,1,0,0.0
CL08207,36-45,Lima,bajo,4.57,3,3,0,0.0
CL08208,26-35,Junín,bajo,3.16,2,0,0,0.0
CL08209,26-35,Pasco,bajo,1.28,7,1,0,0.0
CL08210,46-60,Lima,medio,1.37,10,4,0,0.0
CL08211,36-45,Arequipa,medio,3.12,4,1,1,1242.3
CL08212,18-25,Pasco,medio,3.22,6,3,1,718.52
CL08213,18-25,Tumbes,medio,2.55,1,0,1,692.5
CL08214,60+,Áncash,alto,2.29,2,2,1,1140.14
CL08215,60+,La Libertad,alto,3.02,4,0,0,0.0
CL08216,46-60,Lima,bajo,1.47,5,1,0,0.0
CL08217,18-25,Ayacucho,medio,3.53,4,0,1,814.6
CL08218,46-60,Puno,bajo,2.85,8,0,0,0.0
CL08219,36-45,Huánuco,bajo,1.69,8,2,0,0.0
CL08220,26-35,Pasco,medio,2.42,3,1,0,0.0
CL08221,18-25,Lima,medio,5.97,7,0,1,392.18
CL08222,36-45,Lima,medio,2.21,3,3,1,1092.75
CL08223,18-25,Callao,medio,3.06,3,0,0,0.0
CL08224,60+,Cusco,bajo,3.33,6,0,0,0.0
CL08225,46-60,Áncash,alto,2.69,5,1,0,0.0
CL08226,60+,Cusco,bajo,2.1,9,0,0,0.0
CL08227,26-35,Junín,bajo,1.77,5,4,0,0.0
CL08228,60+,Piura,bajo,2.33,8,4,0,0.0
CL08229,18-25,Junín,alto,2.36,5,1,1,428.3
CL08230,60+,Moquegua,medio,3.78,4,1,0,0.0
CL08231,18-25,Lima,medio,4.1,7,0,0,0.0
CL08232,26-35,Pasco,medio,4.31,5,1,0,0.0
CL08233,60+,Ucayali,medio,2.15,7,2,0,0.0
CL08234,46-60,Cusco,alto,3.55,2,3,1,991.96
CL08235,46-60,Puno,medio,2.78,4,4,1,602.0
CL08236,46-60,Lima,alto,1.42,7,3,1,594.52
CL08237,60+,Piura,medio,1.02,2,0,0,0.0
CL08238,60+,Lima,medio,2.18,7,4,0,0.0
CL08239,60+,Lambayeque,medio,2.36,5,1,1,169.36
CL08240,18-25,Cusco,alto,1.61,6,3,1,292.87
CL08241,26-35,Apurímac,medio,3.74,8,3,0,0.0
CL08242,46-60,Lima,medio,3.99,7,2,0,0.0
CL08243,18-25,Ucayali,medio,2.31,6,3,1,823.52
CL08244,46-60,Madre de Dios,medio,4.03,5,0,1,1215.52
CL08245,18-25,Ica,bajo,2.93,3,4,1,260.86
CL08246,60+,Piura,medio,0.54,3,2,0,0.0
CL08247,46-60,Moquegua,medio,0.47,6,1,0,0.0
CL08248,60+,Huánuco,bajo,2.84,7,2,0,0.0
CL08249,46-60,Amazonas,medio,2.35,4,4,0,0.0
CL08250,36-45,Arequipa,medio,1.57,6,0,0,0.0
CL08251,18-25,San Martín,bajo,2.94,7,4,1,268.92
CL08252,36-45,Piura,bajo,4.69,3,2,0,0.0
CL08253,18-25,Huánuco,alto,2.57,3,0,0,0.0
CL08254,26-35,Huánuco,medio,2.08,9,4,1,536.29
CL08255,46-60,Pasco,bajo,1.8,7,4,0,0.0
CL08256,26-35,Tumbes,alto,1.32,4,3,1,507.59
CL08257,26-35,Moquegua,medio,3.31,6,1,0,0.0
CL08258,18-25,Lima,medio,2.07,4,0,0,0.0
CL08259,36-45,Cusco,medio,2.36,2,2,1,647.35
CL08260,60+,Lima,bajo,2.09,2,1,0,0.0
CL08261,18-25,Cusco,alto,4.1,3,3,1,337.52
CL08262,60+,Pasco,medio,1.08,9,2,1,1163.11
CL08263,26-35,La Libertad,medio,3.19,8,1,1,150.52
CL08264,60+,Piura,alto,3.37,6,0,0,0.0
CL08265,36-45,La Libertad,bajo,1.76,7,0,0,0.0
CL08266,18-25,Piura,bajo,3.11,3,3,1,779.29
CL08267,36-45,Ica,bajo,2.33,4,2,1,664.35
CL08268,36-45,Lima,bajo,3.31,8,1,1,289.87
CL08269,18-25,Lima,medio,1.53,7,3,1,1227.8
CL08270,36-45,Apurímac,medio,2.77,9,4,1,788.2
CL08271,46-60,Tumbes,bajo,2.57,6,2,0,0.0
CL08272,46-60,Lima,bajo,3.04,6,3,0,0.0
CL08273,46-60,Lima,bajo,0.12,7,2,0,0.0
CL08274,60+,Piura,alto,1.78,1,4,0,0.0
CL08275,36-45,Puno,medio,3.09,3,4,0,0.0
CL08276,18-25,Lima,medio,4.25,5,1,0,0.0
CL08277,18-25,Tacna,medio,3.55,7,3,0,0.0
CL08278,60+,Apurímac,medio,2.9,5,0,0,0.0
CL08279,18-25,Arequipa,bajo,1.65,1,3,1,865.91
CL08280,46-60,Lima,alto,2.8,7,0,0,0.0
CL08281,36-45,Junín,medio,3.09,2,0,0,0.0
CL08282,18-25,Lima,medio,4.28,5,3,1,443.6
CL08283,18-25,Ica,medio,1.61,5,1,0,0.0
CL08284,26-35,La Libertad,medio,2.12,6,0,1,670.76
CL08285,26-35,Piura,bajo,4.51,3,1,0,0.0
CL08286,26-35,Lima,bajo,2.3,11,1,0,0.0
CL08287,36-45,Ucayali,medio,2.99,2,4,1,839.35
CL08288,46-60,Pasco,bajo,1.44,4,1,0,0.0
CL08289,46-60,Huancavelica,bajo,2.16,5,2,0,0.0
CL08290,46-60,Huancavelica,medio,2.83,5,4,0,0.0
CL08291,36-45,Ica,alto,2.12,6,3,0,0.0
CL08292,36-45,Piura,alto,2.68,4,4,0,0.0
CL08293,26-35,Amazonas,bajo,2.76,7,0,1,736.77
CL08294,18-25,Cusco,bajo,2.57,6,2,1,266.58
CL08295,60+,San Martín,medio,1.75,5,0,1,1247.47
CL08296,60+,Lima,alto,3.33,5,3,1,1450.6
CL08297,18-25,Cusco,alto,2.68,6,3,1,1908.75
CL08298,26-35,Cusco,alto,1.83,6,0,1,552.14
CL08299,18-25,Puno,medio,1.69,6,0,0,0.0
CL08300,18-25,San Martín,bajo,1.47,6,3,1,572.26
CL08301,60+,Huancavelica,bajo,3.7,6,2,1,650.38
CL08302,26-35,Lambayeque,bajo,1.79,1,4,0,0.0
CL08303,36-45,Piura,medio,1.59,7,3,0,0.0
CL08304,60+,Moquegua,bajo,1.51,9,4,1,164.61
CL08305,36-45,Piura,medio,0.51,2,2,0,0.0
CL08306,26-35,Lima,medio,4.7,7,3,0,0.0
CL08307,18-25,Tacna,bajo,2.59,8,4,1,426.84
CL08308,46-60,Ica,alto,1.61,6,1,0,0.0
CL08309,46-60,Cajamarca,medio,2.16,8,4,0,0.0
CL08310,26-35,Loreto,alto,1.24,5,3,1,1963.45
CL08311,46-60,Lima,alto,2.68,4,3,0,0.0
CL08312,36-45,Puno,bajo,2.35,3,0,1,726.4
CL08313,46-60,Apurímac,medio,3.61,4,3,1,433.39
CL08314,26-35,Piura,bajo,1.8,5,3,0,0.0
CL08315,26-35,Huánuco,medio,2.86,5,4,1,393.09
CL08316,36-45,Lima,medio,2.52,3,1,0,0.0
CL08317,46-60,Áncash,alto,1.64,5,1,0,0.0
CL08318,46-60,Lima,bajo,2.86,7,4,0,0.0
CL08319,18-25,Loreto,medio,2.42,7,0,0,0.0
CL08320,60+,Junín,alto,3.5,4,2,0,0.0
CL08321,26-35,Callao,medio,2.9,9,0,1,338.99
CL08322,18-25,Lima,bajo,2.02,2,3,0,0.0
CL08323,26-35,Piura,medio,3.39,2,3,1,196.66
CL08324,18-25,Ica,bajo,2.79,4,3,1,180.75
CL08325,60+,Huancavelica,bajo,1.98,1,2,0,0.0
CL08326,18-25,Huancavelica,medio,3.45,9,3,0,0.0
CL08327,26-35,Tumbes,bajo,3.37,2,1,0,0.0
CL08328,46-60,Junín,medio,1.6,3,2,1,724.54
CL08329,26-35,Amazonas,medio,1.77,6,3,1,492.99
CL08330,36-45,Pasco,medio,2.62,2,4,1,976.46
CL08331,36-45,Loreto,bajo,2.15,7,2,1,821.06
CL08332,36-45,Ayacucho,bajo,2.18,3,1,1,505.21
CL08333,36-45,Ucayali,bajo,1.71,5,2,0,0.0
CL08334,60+,Lima,bajo,2.67,6,0,1,739.92
CL08335,46-60,Lima,medio,2.72,4,1,0,0.0
CL08336,46-60,La Libertad,medio,1.07,3,4,0,0.0
CL08337,26-35,San Martín,alto,2.11,7,4,0,0.0
CL08338,18-25,Cusco,medio,1.94,6,2,0,0.0
CL08339,26-35,Huánuco,bajo,2.78,4,0,0,0.0
CL08340,26-35,Arequipa,bajo,3.07,8,1,0,0.0
CL08341,26-35,Moquegua,alto,3.22,6,0,0,0.0
CL08342,26-35,Lima,medio,2.13,6,3,0,0.0
CL08343,46-60,Lima,medio,3.04,6,1,0,0.0
CL08344,18-25,Callao,bajo,1.0,4,0,0,0.0
CL08345,26-35,Lima,bajo,3.83,2,1,0,0.0
CL08346,46-60,Moquegua,bajo,1.81,0,1,0,0.0
CL08347,26-35,Junín,alto,1.15,5,3,1,418.04
CL08348,36-45,Pasco,bajo,1.81,5,4,0,0.0
CL08349,26-35,Junín,medio,3.95,5,2,0,0.0
CL08350,26-35,Moquegua,medio,3.13,2,2,1,360.82
CL08351,60+,Áncash,medio,4.29,3,3,1,720.76
CL08352,36-45,Lima,bajo,2.8,3,2,0,0.0
CL08353,18-25,Ucayali,medio,3.86,7,3,1,570.53
CL08354,26-35,Ucayali,bajo,2.14,0,2,0,0.0
CL08355,18-25,Huánuco,alto,1.19,5,0,0,0.0
CL08356,36-45,Lima,bajo,2.87,7,1,0,0.0
CL08357,26-35,Apurímac,bajo,2.57,5,0,0,0.0
CL08358,60+,Puno,medio,3.0,2,2,0,0.0
CL08359,46-60,Lima,alto,3.33,3,4,0,0.0
CL08360,60+,La Libertad,bajo,2.9,4,4,0,0.0
CL08361,60+,Arequipa,medio,2.41,5,0,1,1270.08
CL08362,46-60,Tumbes,bajo,2.45,6,1,0,0.0
CL08363,46-60,Lima,bajo,2.98,9,3,1,719.06
CL08364,46-60,Huánuco,medio,1.04,3,0,1,1003.3
CL08365,26-35,Junín,bajo,1.8,7,4,0,0.0
CL08366,18-25,Huancavelica,medio,4.6,4,3,1,708.37
CL08367,18-25,Lima,medio,2.02,5,1,0,0.0
CL08368,46-60,Tacna,alto,3.18,7,1,0,0.0
CL08369,60+,Puno,bajo,2.11,6,0,1,850.09
CL08370,36-45,Lima,medio,2.3,6,3,0,0.0
CL08371,46-60,Piura,alto,0.33,4,2,1,533.3
CL08372,60+,Lambayeque,medio,3.12,4,2,0,0.0
CL08373,60+,Huancavelica,bajo,1.96,1,1,0,0.0
CL08374,26-35,Ucayali,medio,0.47,5,3,0,0.0
CL08375,26-35,Huánuco,alto,1.1,4,1,0,0.0
CL08376,18-25,Ica,medio,2.61,4,2,0,0.0
CL08377,18-25,Ucayali,alto,1.81,6,1,1,875.95
CL08378,36-45,Ayacucho,medio,1.69,4,2,0,0.0
CL08379,36-45,Moquegua,bajo,2.07,7,1,0,0.0
CL08380,36-45,Tacna,bajo,0.0,6,4,0,0.0
CL08381,36-45,Lima,bajo,0.89,8,1,0,0.0
CL08382,60+,Amazonas,bajo,3.14,7,4,1,681.34
CL08383,60+,La Libertad,alto,3.02,7,2,1,1101.05
CL08384,18-25,Arequipa,medio,3.06,1,3,1,890.88
CL08385,26-35,Lambayeque,medio,3.11,6,3,0,0.0
CL08386,26-35,Pasco,medio,2.94,4,0,0,0.0
CL08387,46-60,Lima,medio,3.94,5,2,1,368.91
CL08388,60+,Lambayeque,bajo,3.1,6,2,1,110.91
CL08389,36-45,Lima,alto,2.54,4,4,1,1416.75
CL08390,36-45,Lima,medio,4.04,3,0,0,0.0
CL08391,46-60,Puno,medio,3.03,6,3,1,809.31
CL08392,26-35,Huánuco,alto,3.07,3,3,0,0.0
CL08393,36-45,Piura,medio,2.0,3,2,1,953.7
CL08394,26-35,Lima,alto,2.53,4,1,1,1348.7
CL08395,46-60,Huánuco,alto,1.36,0,4,0,0.0
CL08396,26-35,Huánuco,bajo,0.99,6,1,0,0.0
CL08397,26-35,Junín,bajo,0.78,6,1,0,0.0
CL08398,26-35,Lima,alto,2.28,6,2,1,1364.75
CL08399,36-45,Cusco,medio,3.87,5,1,1,1004.83
CL08400,18-25,Tacna,bajo,2.93,6,0,1,168.08
CL08401,60+,Lima,medio,3.37,5,0,1,719.72
CL08402,26-35,Tacna,medio,1.63,5,4,1,1106.95
CL08403,26-35,Áncash,medio,2.8,6,0,1,1101.99
CL08404,26-35,Ica,alto,4.53,7,0,0,0.0
CL08405,18-25,Amazonas,alto,3.3,5,2,1,620.04
CL08406,46-60,Huancavelica,alto,2.13,3,4,0,0.0
CL08407,36-45,Puno,bajo,0.81,8,1,0,0.0
CL08408,18-25,Áncash,medio,1.19,1,4,1,554.97
CL08409,26-35,Lambayeque,bajo,3.16,2,3,0,0.0
CL08410,18-25,Arequipa,bajo,2.72,8,0,0,0.0
CL08411,18-25,Lambayeque,alto,4.3,6,0,0,0.0
CL08412,18-25,Piura,medio,2.56,4,3,1,1219.26
CL08413,46-60,Lima,alto,1.02,6,2,1,1621.55
CL08414,60+,Madre de Dios,bajo,2.27,9,4,0,0.0
CL08415,36-45,Junín,alto,2.54,2,4,1,270.69
CL08416,46-60,Tumbes,bajo,2.11,6,3,1,294.23
CL08417,46-60,Loreto,bajo,2.5,10,3,1,631.96
CL08418,60+,Lambayeque,medio,2.87,5,1,1,677.31
CL08419,46-60,Lambayeque,medio,0.47,9,2,1,345.93
CL08420,18-25,Tacna,medio,1.83,5,4,1,534.73
CL08421,18-25,Lima,alto,3.76,5,3,1,353.15
CL08422,26-35,Loreto,medio,4.11,8,2,1,602.44
CL08423,46-60,Lambayeque,bajo,1.22,8,1,1,715.43
CL08424,26-35,Cusco,bajo,1.23,6,1,0,0.0
CL08425,36-45,Madre de Dios,medio,3.26,5,2,1,550.54
CL08426,18-25,Lima,medio,4.53,3,2,0,0.0
CL08427,36-45,Lima,medio,2.72,5,3,0,0.0
CL08428,60+,Lima,bajo,2.61,3,3,0,0.0
CL08429,18-25,Callao,medio,1.79,3,4,0,0.0
CL08430,36-45,Pasco,bajo,3.51,4,0,0,0.0
CL08431,60+,Tumbes,medio,2.2,4,3,1,388.47
CL08432,36-45,San Martín,medio,4.07,7,1,1,735.03
CL08433,60+,Ica,bajo,2.86,4,1,0,0.0
CL08434,60+,La Libertad,alto,2.76,8,1,1,1463.42
CL08435,18-25,Pasco,medio,1.68,5,2,1,1256.42
CL08436,26-35,Lima,medio,1.71,8,1,0,0.0
CL08437,60+,Lima,medio,1.88,4,2,0,0.0
CL08438,60+,Tacna,alto,2.41,9,4,1,842.87
CL08439,18-25,Lima,medio,3.61,9,4,0,0.0
CL08440,26-35,Lima,medio,3.32,6,4,0,0.0
CL08441,46-60,Áncash,bajo,2.03,3,4,0,0.0
CL08442,46-60,Apurímac,bajo,0.41,1,1,0,0.0
CL08443,26-35,Amazonas,bajo,1.78,4,3,1,359.02
CL08444,36-45,Tacna,alto,2.65,6,4,1,901.08
CL08445,18-25,Lambayeque,medio,2.73,4,3,0,0.0
CL08446,26-35,Lima,alto,4.33,3,4,0,0.0
CL08447,46-60,Puno,bajo,3.93,5,2,1,957.58
CL08448,60+,Lima,medio,3.29,1,1,1,553.95
CL08449,46-60,Lima,alto,1.85,4,4,1,1492.26
CL08450,60+,Huánuco,bajo,2.78,7,3,1,833.68
CL08451,18-25,Piura,medio,3.01,6,0,0,0.0
CL08452,60+,Cajamarca,alto,3.82,3,2,1,730.97
CL08453,26-35,Áncash,alto,1.51,8,3,1,729.62
CL08454,60+,Callao,alto,3.39,5,4,1,423.83
CL08455,36-45,Huancavelica,alto,3.1,5,4,1,747.95
CL08456,26-35,Huánuco,medio,1.99,1,3,0,0.0
CL08457,18-25,Lima,bajo,3.8,4,4,0,0.0
CL08458,26-35,Callao,medio,0.6,2,4,0,0.0
CL08459,36-45,Lima,alto,4.67,6,3,1,706.8
CL08460,18-25,Apurímac,medio,3.82,6,3,1,703.62
CL08461,46-60,Ayacucho,bajo,2.31,5,1,1,807.25
CL08462,36-45,Lima,medio,2.08,6,0,1,511.76
CL08463,18-25,Tacna,medio,2.47,5,3,1,1288.11
CL08464,60+,Puno,bajo,1.75,7,3,1,469.16
CL08465,26-35,Ucayali,medio,2.27,4,1,1,690.36
CL08466,18-25,Lima,medio,3.32,6,4,0,0.0
CL08467,26-35,Lima,medio,1.79,6,0,1,1112.09
CL08468,60+,Lima,medio,3.44,2,2,1,1031.24
CL08469,18-25,Lima,bajo,2.25,6,3,1,834.71
CL08470,46-60,Ayacucho,medio,3.59,2,0,0,0.0
CL08471,36-45,Lima,medio,3.86,4,2,0,0.0
CL08472,18-25,La Libertad,medio,1.5,1,0,0,0.0
CL08473,60+,Lima,bajo,0.39,6,1,1,998.9
CL08474,18-25,Lima,medio,2.67,7,2,1,1146.07
CL08475,26-35,Ayacucho,medio,2.76,5,2,1,264.17
CL08476,18-25,Junín,alto,1.28,5,0,0,0.0
CL08477,46-60,Apurímac,medio,4.17,4,3,1,1125.07
CL08478,18-25,Ucayali,alto,2.14,6,2,1,860.59
CL08479,36-45,Arequipa,medio,3.14,2,3,0,0.0
CL08480,18-25,Huancavelica,medio,1.77,5,1,0,0.0
CL08481,26-35,San Martín,bajo,1.01,4,1,0,0.0
CL08482,18-25,Lima,medio,3.67,4,2,1,870.7
CL08483,46-60,Ayacucho,medio,1.57,7,3,1,497.66
CL08484,60+,La Libertad,medio,3.29,6,1,1,882.02
CL08485,18-25,Arequipa,medio,1.67,5,1,1,261.54
CL08486,18-25,Callao,bajo,2.28,8,0,0,0.0
CL08487,36-45,Áncash,bajo,2.34,4,0,1,938.83
CL08488,46-60,Lima,alto,2.47,6,2,1,714.5
CL08489,60+,Pasco,bajo,1.86,6,0,0,0.0
CL08490,26-35,Lima,bajo,3.22,7,2,0,0.0
CL08491,18-25,Lima,alto,3.44,1,4,1,407.31
CL08492,60+,Callao,medio,3.72,5,0,1,1082.84
CL08493,26-35,Junín,bajo,2.05,7,4,0,0.0
CL08494,46-60,Puno,bajo,1.38,6,0,0,0.0
CL08495,46-60,Apurímac,bajo,2.71,5,0,1,790.39
CL08496,60+,Puno,medio,2.87,2,2,1,847.13
CL08497,26-35,Lima,medio,2.88,6,4,0,0.0
CL08498,46-60,Piura,bajo,4.03,6,0,0,0.0
CL08499,60+,Ica,alto,2.61,3,3,1,1443.56
CL08500,46-60,Ica,bajo,4.6,10,3,1,857.15
CL08501,46-60,Moquegua,bajo,3.38,4,0,0,0.0
CL08502,46-60,Pasco,alto,3.41,5,0,1,969.32
CL08503,36-45,Cusco,bajo,2.59,4,0,1,551.53
CL08504,26-35,Ucayali,alto,2.19,4,4,0,0.0
CL08505,60+,Apurímac,medio,1.89,8,2,0,0.0
CL08506,60+,Apurímac,bajo,2.68,5,4,0,0.0
CL08507,26-35,Lima,medio,3.38,5,3,0,0.0
CL08508,26-35,Madre de Dios,medio,2.3,6,2,0,0.0
CL08509,26-35,Tumbes,alto,2.13,5,0,1,354.82
CL08510,26-35,La Libertad,medio,1.47,9,2,0,0.0
CL08511,18-25,Amazonas,medio,3.01,5,2,1,1287.72
CL08512,60+,Lima,bajo,1.43,5,3,1,627.06
CL08513,18-25,Huánuco,medio,2.9,3,1,1,188.62
CL08514,46-60,Lambayeque,bajo,2.78,6,0,0,0.0
CL08515,46-60,Lima,bajo,2.36,9,4,1,119.32
CL08516,60+,Apurímac,alto,3.71,2,4,0,0.0
CL08517,46-60,Lima,bajo,4.09,2,2,0,0.0
CL08518,26-35,Lambayeque,bajo,0.39,4,3,1,623.56
CL08519,18-25,Loreto,medio,1.01,1,4,0,0.0
CL08520,26-35,Lima,alto,3.08,5,3,1,1164.05
CL08521,46-60,Cajamarca,bajo,4.19,5,2,0,0.0
CL08522,18-25,Callao,bajo,1.14,2,0,0,0.0
CL08523,26-35,Huancavelica,bajo,2.92,3,2,0,0.0
CL08524,60+,Cajamarca,bajo,0.75,6,3,0,0.0
CL08525,26-35,Lima,medio,0.65,5,3,1,664.38
CL08526,46-60,Ucayali,medio,4.57,4,3,0,0.0
CL08527,18-25,Lima,medio,2.89,8,3,1,1076.27
CL08528,60+,Lima,medio,0.96,6,4,1,238.65
CL08529,18-25,Lambayeque,alto,2.28,6,1,0,0.0
CL08530,60+,Ica,medio,1.72,4,2,0,0.0
CL08531,18-25,Tacna,alto,2.07,3,1,1,742.29
CL08532,46-60,Ucayali,medio,2.19,6,2,0,0.0
CL08533,60+,Lima,medio,2.71,3,0,0,0.0
CL08534,36-45,Huánuco,medio,2.95,4,2,1,797.77
CL08535,18-25,Moquegua,medio,1.81,2,3,0,0.0
CL08536,18-25,Ayacucho,alto,1.76,5,1,0,0.0
CL08537,26-35,Moquegua,bajo,2.9,2,0,0,0.0
CL08538,60+,Piura,medio,1.85,3,2,0,0.0
CL08539,36-45,Arequipa,medio,1.84,6,4,0,0.0
CL08540,46-60,Ucayali,medio,2.61,4,2,1,672.19
CL08541,26-35,Ucayali,medio,2.53,5,4,1,428.47
CL08542,36-45,Tacna,medio,2.06,5,1,1,1093.78
CL08543,60+,Lima,bajo,3.55,6,3,0,0.0
CL08544,36-45,Cusco,alto,2.99,9,3,0,0.0
CL08545,18-25,Lima,medio,4.52,2,1,0,0.0
CL08546,18-25,Lambayeque,medio,2.25,6,0,1,868.03
CL08547,26-35,Callao,bajo,3.21,6,1,0,0.0
CL08548,60+,Lambayeque,bajo,3.96,3,3,1,784.29
CL08549,60+,Lima,medio,1.61,6,3,1,735.39
CL08550,36-45,Apurímac,medio,2.14,7,4,1,1077.05
CL08551,26-35,Ica,medio,3.73,5,1,1,335.47
CL08552,60+,Amazonas,bajo,3.17,7,4,1,621.97
CL08553,18-25,Madre de Dios,bajo,2.48,6,4,1,400.28
CL08554,36-45,Lima,bajo,1.12,3,2,1,518.65
CL08555,46-60,Apurímac,bajo,1.2,2,3,1,888.66
CL08556,18-25,Tumbes,bajo,2.05,2,1,1,978.67
CL08557,26-35,Amazonas,medio,1.7,9,1,0,0.0
CL08558,60+,Lima,medio,1.72,6,4,1,372.24
CL08559,18-25,Moquegua,medio,0.67,1,1,1,1279.45
CL08560,46-60,Pasco,alto,1.14,7,4,0,0.0
CL08561,46-60,Áncash,medio,1.62,9,2,1,970.25
CL08562,26-35,Tacna,alto,2.62,4,4,1,396.43
CL08563,18-25,Tacna,bajo,2.16,1,2,0,0.0
CL08564,36-45,Lima,medio,2.56,5,3,1,789.98
CL08565,18-25,Lima,medio,2.51,8,2,1,1007.53
CL08566,46-60,Áncash,medio,0.8,10,0,0,0.0
CL08567,26-35,Lima,medio,3.56,4,1,1,809.01
CL08568,26-35,Lambayeque,bajo,3.23,7,4,1,403.73
CL08569,36-45,Moquegua,medio,2.54,2,4,0,0.0
CL08570,26-35,La Libertad,medio,1.97,3,4,1,496.04
CL08571,26-35,Lima,bajo,3.86,3,2,1,290.15
CL08572,26-35,Arequipa,medio,1.48,7,0,0,0.0
CL08573,26-35,Ayacucho,medio,3.48,5,3,1,833.31
CL08574,26-35,Ayacucho,bajo,1.63,6,3,1,264.77
CL08575,46-60,Áncash,bajo,3.82,6,3,1,763.59
CL08576,18-25,Lima,alto,2.96,6,3,0,0.0
CL08577,60+,Pasco,alto,3.4,4,4,0,0.0
CL08578,26-35,Lima,bajo,2.71,7,3,1,732.6
CL08579,60+,Lima,alto,2.95,10,3,1,901.87
CL08580,60+,Lima,medio,2.53,2,1,1,1086.02
CL08581,46-60,Ica,alto,1.48,4,0,0,0.0
CL08582,26-35,Junín,medio,3.59,4,3,0,0.0
CL08583,60+,Ica,alto,2.23,3,0,0,0.0
CL08584,26-35,Loreto,medio,2.6,7,2,0,0.0
CL08585,36-45,Cajamarca,bajo,0.91,6,1,1,759.44
CL08586,36-45,Amazonas,bajo,2.32,5,0,1,480.52
CL08587,36-45,Lima,medio,2.9,6,3,1,992.24
CL08588,60+,Tumbes,bajo,4.23,1,4,0,0.0
CL08589,36-45,Lima,medio,2.44,6,1,0,0.0
CL08590,46-60,Pasco,alto,2.16,3,3,1,1688.69
CL08591,46-60,Lima,bajo,1.84,10,2,0,0.0
CL08592,60+,Lima,medio,1.87,4,1,0,0.0
CL08593,26-35,Loreto,medio,4.29,8,2,0,0.0
CL08594,18-25,Piura,medio,1.44,8,0,1,161.58
CL08595,26-35,Cusco,bajo,2.09,7,1,0,0.0
CL08596,26-35,Ica,bajo,3.92,4,3,0,0.0
CL08597,26-35,Cusco,alto,3.65,4,0,0,0.0
CL08598,26-35,Lima,alto,4.82,5,3,1,1515.64
CL08599,18-25,San Martín,medio,3.57,8,3,0,0.0
CL08600,36-45,Junín,medio,2.74,4,3,0,0.0
CL08601,26-35,Junín,medio,3.12,4,2,0,0.0
CL08602,46-60,Puno,medio,1.49,6,4,0,0.0
CL08603,60+,Lima,medio,2.4,8,3,1,471.79
CL08604,60+,Lima,bajo,1.53,4,3,1,319.99
CL08605,46-60,Puno,medio,3.93,4,2,1,983.29
CL08606,26-35,Lima,bajo,1.03,3,0,0,0.0
CL08607,18-25,Lima,medio,2.25,3,3,0,0.0
CL08608,36-45,Apurímac,bajo,1.45,4,0,1,852.07
CL08609,60+,Cajamarca,medio,3.51,2,2,1,273.47
CL08610,36-45,La Libertad,medio,2.67,4,2,1,392.93
CL08611,18-25,Lima,medio,2.47,6,1,0,0.0
CL08612,60+,Tumbes,medio,1.32,8,1,0,0.0
CL08613,36-45,Ucayali,alto,3.93,9,4,0,0.0
CL08614,18-25,Puno,bajo,1.57,6,1,1,270.2
CL08615,36-45,Ica,medio,2.09,4,1,1,740.79
CL08616,26-35,Tumbes,medio,2.5,3,0,1,850.12
CL08617,18-25,Loreto,alto,3.04,5,1,1,851.63
CL08618,36-45,La Libertad,medio,2.21,2,4,0,0.0
CL08619,26-35,Loreto,medio,3.94,6,1,0,0.0
CL08620,26-35,Amazonas,bajo,2.56,3,4,0,0.0
CL08621,18-25,Ayacucho,bajo,4.17,5,4,1,486.54
CL08622,46-60,Piura,medio,1.58,9,3,1,222.57
CL08623,60+,Lima,alto,3.03,2,4,1,494.39
CL08624,18-25,Junín,bajo,1.76,4,0,0,0.0
CL08625,26-35,Lima,bajo,2.34,4,3,0,0.0
CL08626,26-35,San Martín,bajo,1.17,4,2,1,463.93
CL08627,18-25,Lima,bajo,3.87,1,0,0,0.0
CL08628,46-60,La Libertad,alto,3.87,1,0,0,0.0
CL08629,60+,Arequipa,alto,3.73,3,4,1,1921.89
CL08630,36-45,Huánuco,medio,3.46,6,4,0,0.0
CL08631,18-25,Ucayali,bajo,5.25,6,2,0,0.0
CL08632,60+,Lambayeque,alto,2.71,5,0,0,0.0
CL08633,60+,Lima,bajo,4.19,5,3,1,669.24
CL08634,26-35,Lima,medio,2.49,4,0,1,990.71
CL08635,36-45,San Martín,alto,3.11,2,2,1,1168.86
CL08636,18-25,Lima,medio,3.32,4,0,1,661.8
CL08637,26-35,Loreto,bajo,0.69,8,1,0,0.0
CL08638,26-35,La Libertad,bajo,2.39,6,0,1,252.55
CL08639,46-60,Amazonas,alto,2.28,6,4,0,0.0
CL08640,60+,Tacna,bajo,2.48,3,3,0,0.0
CL08641,18-25,Tumbes,medio,1.78,4,0,0,0.0
CL08642,18-25,Tumbes,medio,2.67,2,0,1,619.15
CL08643,18-25,Tumbes,alto,2.86,7,4,1,585.48
CL08644,26-35,Piura,medio,1.5,8,2,1,952.23
CL08645,46-60,Lima,bajo,2.54,8,2,0,0.0
CL08646,36-45,Puno,medio,2.25,4,1,0,0.0
CL08647,26-35,Lima,bajo,3.71,4,4,1,441.09
CL08648,36-45,Ayacucho,bajo,3.08,6,2,0,0.0
CL08649,46-60,La Libertad,alto,1.73,5,2,1,660.88
